Dataset,NetworkName,Encoding,1st Hidden Units,2nd Hidden Units,3rd Hidden Units,Window Size,Padding,Batch Size,LR,Epochs,ML_Dataset,True Positives,False Positives,True Negatives,False Negatives,Accuracy,Recall,Precision,Specificity,F1 score,AUROC,Test Run Time (s),Train time (s)
GenBank,LSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,1,0,512,0.001,10,Train,[98478 51675 42724 49486 54428 69661 80637 82446 67288],[66887 19631 30423 35260 27468 13478  5221  9494 24377],[620527 727099 713900 703013 716124 730349 736324 731025 721896],[43170 30657 42015 41303 31042 15574  6880  6097 15501],"[0.86725118 0.9393435  0.91262656 0.90765106 0.92942627 0.96495799
 0.98540399 0.98119441 0.95189986]","[0.69523043 0.62764174 0.50418343 0.54506603 0.63680824 0.81728163
 0.9213867  0.9311408  0.81276498]","[0.595519   0.72469357 0.5840841  0.58393316 0.664599   0.83788595
 0.93919029 0.896737   0.73406426]","[0.90269765 0.97371071 0.95912662 0.95223989 0.96306039 0.9818802
 0.99295929 0.98717926 0.96733501]","[0.64152332 0.67268514 0.54120061 0.56383058 0.65040689 0.82745555
 0.93020332 0.91361513 0.77141252]",0.948558857,74.25801778,1966.995119
GenBank,LSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,1,0,512,0.001,10,Validation,[39212 13393 11372  8684 13859 16990 20829 18229 17785],[18422  5330  8235 10372  7695  3950  1400  2482  6523],[154720 198219 192397 195107 194512 200424 200609 202227 195472],[12408  7820 12758 10599  8696  3398  1924  1824  4982],"[0.86283269 0.94149367 0.90659898 0.90669686 0.92707397 0.96730764
 0.98521102 0.98084196 0.94881252]","[0.75962805 0.63135813 0.47128056 0.45034486 0.61445356 0.83333333
 0.91543972 0.90904104 0.78117451]","[0.68036229 0.7153234  0.57999694 0.45570949 0.6429897  0.81136581
 0.93701921 0.8801603  0.73165213]","[0.89360178 0.97381466 0.9589547  0.94952282 0.96194494 0.98067269
 0.99306962 0.98787547 0.96770712]","[0.71781354 0.67072316 0.52001738 0.45301129 0.62839783 0.82220286
 0.92610377 0.89436758 0.75560276]",0.9419490989,17.98078108,1966.995119
GenBank,LSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,1,0,512,0.001,10,Test,[28102 10253  8443  8976  7156  4201  3597  9754 15060],[30734 16530 10307 14004  8693  4335  4476  7074 13284],[108713 167185 171732 175854 180982 186695 193787 173888 171559],[37430 11011 14497  6145  8148  9748  3119 14263  5076],"[0.66745862 0.86563989 0.87899248 0.90170213 0.91784036 0.9312954
 0.96294742 0.89590641 0.91042985]","[0.42882866 0.48217645 0.36804708 0.59361153 0.46759017 0.30116854
 0.53558666 0.40612899 0.74791418]","[0.47763274 0.38281746 0.45029333 0.39060052 0.45151114 0.49215089
 0.44555927 0.57962919 0.53132938]","[0.77960085 0.91002368 0.94338026 0.92623961 0.95416897 0.97730723
 0.97742393 0.96090892 0.92813361]","[0.45191689 0.42679043 0.40503718 0.47116874 0.45941001 0.37367134
 0.48644263 0.47761048 0.62128713]",0.8526259244,16.30401373,1966.995119
GenBank,CNNLSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Train,[90604 62869 17403 61865 70995 44826 76948 79135 62890],[54800 54537 12115 49305 60178   887  3657  8501 17547],[632614 692193 732208 688968 683414 742940 737888 732018 728726],[51044 19463 67336 28924 14475 40409 10569  9408 19899],"[0.87233283 0.9107425  0.9041676  0.90564156 0.90995486 0.95018949
 0.98284085 0.97839848 0.95483329]","[0.63964193 0.76360346 0.20537179 0.68141515 0.83064233 0.52591072
 0.87923489 0.89374654 0.75964198]","[0.62311903 0.53548371 0.58957246 0.55649006 0.54123181 0.98059633
 0.95463061 0.90299649 0.78185412]","[0.92028094 0.92696557 0.98372346 0.93321576 0.91907121 0.99880752
 0.9950684  0.98852021 0.97648716]","[0.63127238 0.62951466 0.30462904 0.6126491  0.65541005 0.68463818
 0.91538288 0.8983477  0.77058802]",0.9466123963,31.86320472,374.023576
GenBank,CNNLSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Validation,[37619 16454  4585 11624 18503 10902 19921 17652 16785],[15978 13726  3106 14174 16073   326   854  1820  4660],[157164 189823 197526 191305 186134 204048 201155 202889 197335],[14001  4759 19545  7659  4052  9486  2832  2401  5982],"[0.86661891 0.91775745 0.89922229 0.90286169 0.91046084 0.95634493
 0.98360043 0.98122014 0.95265214]","[0.72876792 0.77565644 0.19001243 0.60281077 0.82035025 0.53472631
 0.8755329  0.88026729 0.73725128]","[0.7018863  0.54519549 0.59615135 0.45057756 0.53513998 0.97096544
 0.9588929  0.90653246 0.78269993]","[0.90771736 0.93256661 0.98451892 0.93101971 0.92051215 0.99840489
 0.99577247 0.99110933 0.97693012]","[0.71507456 0.64032067 0.28817448 0.51569397 0.64773941 0.68965081
 0.91531888 0.89320683 0.75929612]",0.9455271083,5.739619493,374.023576
GenBank,CNNLSTMNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Test,[18274 13490  3015  8264 10336  1106  3155  9493 14236],[26771 35585  3279 21925 16174   515  2437  6268 10656],[112676 148130 178760 167933 173501 190515 195826 174694 174187],[47258  7774 19925  6857  4968 12843  3561 14524  5900],"[0.63884593 0.78847101 0.88679816 0.85958562 0.89685773 0.93483235
 0.97073847 0.89856522 0.91923075]","[0.27885613 0.63440557 0.13142982 0.5465247  0.67537899 0.07928884
 0.46977367 0.39526169 0.70699245]","[0.40568321 0.27488538 0.47902765 0.27374209 0.38989061 0.68229488
 0.56419886 0.6023095  0.57191065]","[0.80802025 0.80630324 0.98198738 0.88451896 0.91472782 0.99730409
 0.98770825 0.96536289 0.94235108]","[0.33052081 0.38357099 0.20626668 0.36477599 0.49437987 0.14206808
 0.51267468 0.47729901 0.63231767]",0.8368843866,5.178303957,374.023576
GenBank,CNNNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Train,[99326 37168 33266 62348 21688 49863 79458 80013 60144],[124347  13917  40426  77820   2050   2387   8610  12731  23500],[563067 732813 703897 660453 741542 741440 732935 727788 722773],[42322 45164 51473 28441 63782 35372  8059  8530 22645],"[0.79896678 0.92873754 0.88915304 0.87182985 0.9205946  0.95445576
 0.97989415 0.97435536 0.94434071]","[0.7012171  0.45144051 0.39257013 0.68673518 0.25374985 0.58500616
 0.90791503 0.90366263 0.72647332]","[0.4440679  0.72757169 0.45141942 0.44480909 0.91364058 0.95431579
 0.90223464 0.86272966 0.71904739]","[0.81910901 0.98136274 0.94568756 0.89459184 0.99724311 0.99679092
 0.98838911 0.982808   0.96851018]","[0.54377383 0.55717038 0.41994307 0.53991003 0.39718702 0.72535913
 0.90506592 0.88272187 0.72274128]",0.9359194249,29.47724533,358.6402528
GenBank,CNNNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Validation,[39478  9755  8724 11422  5610 12440 20629 17794 16093],[32850  3525 11220 22286   734   725  2161  3051  6265],[140292 200024 189412 183193 201473 203649 199848 201658 195730],[12142 11458 15406  7861 16945  7948  2124  2259  6674],"[0.79982381 0.93333838 0.88153691 0.86587146 0.92134347 0.96141252
 0.98093539 0.97637501 0.94243244]","[0.76478109 0.45985952 0.36154165 0.59233522 0.24872534 0.61016284
 0.90664967 0.88734853 0.70685641]","[0.54581905 0.73456325 0.43742479 0.33885131 0.88430013 0.94492974
 0.90517771 0.85363396 0.7197871 ]","[0.81027134 0.9826823  0.94407672 0.89154123 0.99637006 0.99645258
 0.98930246 0.98509592 0.96898438]","[0.63700907 0.56562201 0.39587966 0.43109207 0.38824873 0.74151343
 0.90591309 0.8701648  0.71326316]",0.9323418085,5.30680871,358.6402528
GenBank,CNNNet_GenBank_CAT_2_16_3_0_0,CAT,16,16,0,3,0,512,0.001,10,Test,[27014  7643  5970 10721  2087  1786  4382  9214 13742],[42876 12822  9782 28180   712  1159  6425  7377 13087],[ 96571 170893 172257 161678 188963 189871 191838 173585 171756],[38518 13621 16970  4400 13217 12163  2334 14803  6394],"[0.60291542 0.87099654 0.86948907 0.84105689 0.9320467  0.93500798
 0.95726879 0.89179379 0.904961  ]","[0.41222609 0.35943378 0.26024412 0.70901395 0.13636958 0.12803785
 0.65247171 0.38364492 0.68245928]","[0.38652168 0.37346689 0.37899949 0.27559703 0.74562344 0.60645161
 0.40547793 0.55536134 0.51220694]","[0.69252834 0.93020711 0.94626426 0.85157328 0.99624621 0.99393289
 0.96759355 0.95923454 0.92919937]","[0.39896029 0.36631599 0.30859092 0.39691237 0.23056952 0.21143601
 0.50014267 0.45380221 0.58520175]",0.839055317,4.761497259,358.6402528
GenBank,LSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,1,0,512,0.001,10,Train,[100990  55282  45407  59643  65954  79380  84400  84492  72961],[41788 17017 20331 29232 25504  9590  6616  8241 22234],[645626 729713 723992 709041 718088 734237 734929 732278 724039],[40658 27050 39332 31146 19516  5855  3117  4051  9828],"[0.90055509 0.94684716 0.92803554 0.92717312 0.94569767 0.98137051
 0.98826023 0.98517361 0.96132738]","[0.71296453 0.67145217 0.53584536 0.65694082 0.77166257 0.93130756
 0.96438406 0.95424822 0.88128858]","[0.70732186 0.76463022 0.69072682 0.67108861 0.72113976 0.89221086
 0.92730948 0.91113196 0.76643731]","[0.93920985 0.97721131 0.97268525 0.96040489 0.96570162 0.98710722
 0.99107809 0.98887132 0.97020661]","[0.71013199 0.71501833 0.60350751 0.66393935 0.74554621 0.91134009
 0.94548347 0.9321918  0.81986021]",0.9648324714,96.34339547,2230.526785
GenBank,LSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,1,0,512,0.001,10,Validation,[39942 13716 11120  9595 16433 19423 21683 18370 17748],[13544  5569  6080  9221  7849  3311  2196  2405  6557],[159598 197980 194552 196258 194358 201063 199813 202304 195438],[11678  7497 13010  9688  6122   965  1070  1683  5019],"[0.88778352 0.9418674  0.91506571 0.91587101 0.93784092 0.98097543
 0.98546907 0.98181187 0.94849663]","[0.77376986 0.64658464 0.46083713 0.49758855 0.7285746  0.95266824
 0.95297323 0.91607241 0.77954935]","[0.74677486 0.71122634 0.64651163 0.50993835 0.67675645 0.85435911
 0.90803635 0.88423586 0.73022012]","[0.92177519 0.97264049 0.96969576 0.95512437 0.96118334 0.98379931
 0.9891292  0.98825162 0.9675388 ]","[0.76003273 0.67736678 0.53810791 0.50368776 0.70171019 0.90083948
 0.92996226 0.89987264 0.75407886]",0.9500857783,23.72650313,2230.526785
GenBank,LSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,1,0,512,0.001,10,Test,[25087  9675  7261  8800  8223  3913  4658  9350 14628],[27247 17155  9558 15937 10374  4750  5777  7442 15144],[112200 166560 172481 173921 179301 186280 192486 173520 169699],[40445 11589 15679  6321  7081 10036  2058 14667  5508],"[0.66976129 0.859771   0.87688007 0.89141327 0.91484494 0.92786578
 0.96177657 0.89214017 0.89924822]","[0.38282061 0.45499436 0.31652136 0.58197209 0.53731051 0.2805219
 0.6935676  0.38930757 0.72646007]","[0.47936332 0.3606038  0.43171413 0.35574241 0.44216809 0.4516911
 0.44638237 0.55681277 0.49133414]","[0.80460677 0.90662167 0.94749477 0.91605832 0.94530645 0.9751348
 0.97086194 0.95887534 0.91807101]","[0.4256868  0.40233709 0.36525064 0.44156756 0.48511843 0.34609942
 0.54317533 0.45823225 0.58619861]",0.8442639528,21.6027832,2230.526785
GenBank,CNNLSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Train,[85102 51320 36382 37132 81616 79450 83495 82422 70152],[21880 18704 15620  7304 99527 14481  9755 10083 24637],[665534 728026 728703 730969 644065 729346 731790 730436 721636],[56546 31012 48357 53657  3854  5785  4022  6121 12637],"[0.90540394 0.94003344 0.92283207 0.92646991 0.87530366 0.97555551
 0.98338242 0.98045502 0.95504076]","[0.60079916 0.62332993 0.42934186 0.40899228 0.95490815 0.93212882
 0.95404321 0.93086975 0.84735895]","[0.79547961 0.73289158 0.69962694 0.83562877 0.45056116 0.84583364
 0.89538874 0.89100049 0.74008587]","[0.96817056 0.97495212 0.97901449 0.99010664 0.86615375 0.98053176
 0.98684503 0.98638387 0.96698661]","[0.68456743 0.67368532 0.53213009 0.54918839 0.61224321 0.88688702
 0.92378587 0.91049887 0.79009787]",0.961940861,32.087327,378.0418861
GenBank,CNNLSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Validation,[35520 13446  9788  6297 21433 19668 21622 18420 18505],[ 6968  4961  3906  2195 26607  3877  2482  2317  6750],[166174 198588 196726 203284 175600 200497 199527 202392 195245],[16100  7767 14342 12986  1122   720  1131  1633  4262],"[0.89736699 0.94337121 0.9188119  0.93245744 0.8766295  0.97954725
 0.98392522 0.98242585 0.95100595]","[0.68810539 0.6338566  0.40563614 0.32655707 0.95025493 0.96468511
 0.95029227 0.9185658  0.81279923]","[0.83600075 0.73048297 0.71476559 0.74152143 0.44614904 0.83533659
 0.89702954 0.88826735 0.73272619]","[0.95975558 0.97562749 0.98053152 0.98931764 0.86841702 0.98102988
 0.98771342 0.98868149 0.96658333]","[0.75487737 0.67874811 0.51755499 0.45342934 0.60721014 0.89536339
 0.92289306 0.90316254 0.77068843]",0.9586939202,5.953190804,378.0418861
GenBank,CNNLSTMNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Test,[18364 10562  6619  6002 13186  5017  4620 10106 16280],[15302 16222  8060  4901 36322  6207  5913  6925 14371],[124145 167493 173979 184957 153353 184823 192350 174037 170472],[47168 10702 16321  9119  2118  8932  2096 13911  3856],"[0.69523707 0.86864996 0.88105611 0.93160275 0.81246859 0.92614365
 0.9609277  0.89835056 0.9110787 ]","[0.28022951 0.49670805 0.28853531 0.39693142 0.86160481 0.35966736
 0.68790947 0.42078528 0.80850219]","[0.54547615 0.3943399  0.45091627 0.55049069 0.26634079 0.4469886
 0.43862148 0.59338853 0.53114091]","[0.89026655 0.91170019 0.95572377 0.97418597 0.80850402 0.96750772
 0.97017598 0.9617323  0.92225294]","[0.3702494  0.43964369 0.35189665 0.46126652 0.40689996 0.39860168
 0.53568323 0.49239914 0.64110895]",0.8544728384,5.392145395,378.0418861
GenBank,CNNNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Train,[80463 59142 54784 38035 67242 68722 78421 83149 67526],[37393 41040 58156 13287 31914  3572  4928 14352 26936],[650021 705690 686167 724986 711678 740255 736617 726167 719337],[61185 23190 29955 52754 18228 16513  9096  5394 15263],"[0.88109695 0.9225269  0.89372206 0.92034251 0.9395196  0.97577383
 0.9830845  0.97618272 0.94910031]","[0.56804897 0.71833552 0.64650279 0.41893842 0.78673219 0.80626503
 0.89606591 0.93908045 0.81563976]","[0.68272298 0.59034557 0.48507172 0.74110518 0.67814353 0.95059064
 0.94087512 0.85280151 0.7148483 ]","[0.94560338 0.94504038 0.92186725 0.98200259 0.9570813  0.99519781
 0.99335442 0.980619   0.96390597]","[0.62012917 0.64808179 0.55427233 0.5352858  0.72841312 0.87249967
 0.91792399 0.89386382 0.76192518]",0.9491057403,31.1244967,361.824384
GenBank,CNNNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Validation,[33845 15406 14795  6809 17301 17046 20289 18508 18304],[10869 10689 15674  3896  8748   984  1238  3384  6977],[162273 192860 184958 201583 193459 203390 200771 201325 195018],[17775  5807  9335 12474  5254  3342  2464  1545  4463],"[0.87255853 0.92660681 0.88873119 0.9271674  0.93770299 0.98075297
 0.98352924 0.97807014 0.94910172]","[0.65565672 0.72625277 0.61313717 0.35310896 0.7670583  0.83608005
 0.89170659 0.92295417 0.80397066]","[0.75692177 0.5903813  0.4855755  0.63605792 0.66417137 0.94542429
 0.94249083 0.84542299 0.72402199]","[0.93722494 0.94748685 0.92187687 0.98103942 0.9567374  0.9951853
 0.99387156 0.98346922 0.96545954]","[0.7026595  0.65130633 0.54195132 0.45411498 0.71191671 0.88739653
 0.91639566 0.88248897 0.76190476]",0.9441110472,5.26463604,361.824384
GenBank,CNNNet_GenBank_CAT_2_32_3_0_0,CAT,16,32,0,3,0,512,0.001,10,Test,[14784 13002 11223  5113  8854  2730  4041 10080 14941],[20064 28894 20350  7016 12167  1999  4211  9661 15849],[119383 154821 161689 182842 177508 189031 194052 171301 168994],[50748  8262 11717 10008  6450 11219  2675 13937  5195],"[0.65454022 0.81873265 0.84355958 0.91694759 0.90917606 0.93551535
 0.96640631 0.88487601 0.89733582]","[0.22559971 0.61145598 0.48923278 0.33813901 0.57854156 0.19571295
 0.60169744 0.41970271 0.74200437]","[0.42424242 0.31033989 0.35546195 0.42155165 0.42119785 0.57728907
 0.48969947 0.51061243 0.48525495]","[0.85611738 0.84272378 0.88821077 0.96304607 0.93585343 0.98953568
 0.97876054 0.9466131  0.91425696]","[0.29456067 0.41171628 0.41175499 0.37526606 0.48748796 0.29232252
 0.5399519  0.46071575 0.58677296]",0.8438339598,4.753150463,361.824384
GenBank,LSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,1,0,512,0.001,10,Train,[108777  72344  65696  73241  75702  81752  85889  85790  77650],[22328 21471 15556 14757 12681  2211  1751  3832  7634],[665086 725259 728767 723516 730911 741616 739794 736687 738639],[32871  9988 19043 17548  9768  3483  1628  2753  5139],"[0.93341994 0.96205471 0.95826729 0.96103428 0.97292241 0.993132
 0.99592431 0.99205729 0.98459343]","[0.76793883 0.87868629 0.77527467 0.80671667 0.88571429 0.9591365
 0.9813979  0.96890776 0.93792654]","[0.82969376 0.77113468 0.80854625 0.83230301 0.85652218 0.97366697
 0.98002054 0.95724264 0.91048731]","[0.96751885 0.97124664 0.97910047 0.98001146 0.98294629 0.99702753
 0.99763871 0.99482525 0.9897705 ]","[0.79762276 0.82140485 0.79156099 0.81931013 0.87087367 0.96634712
 0.98070874 0.96303988 0.92400326]",0.9867259203,114.2608821,2813.825021
GenBank,LSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,1,0,512,0.001,10,Validation,[41226 17884 15612 11249 18633 19836 21815 18513 17801],[10149  7157  5643  6413  5152  1502  1082  1819  3276],[162993 196392 194989 199066 197055 202872 200927 202890 198719],[10394  3329  8518  8034  3922   552   938  1540  4966],"[0.9086011  0.95334621 0.93699558 0.93572312 0.95962841 0.99086144
 0.99101272 0.9850553  0.9633301 ]","[0.79864394 0.84306793 0.64699544 0.58336358 0.82611394 0.97292525
 0.95877467 0.92320351 0.78187728]","[0.80245255 0.71418873 0.73450953 0.63690409 0.78339289 0.92960915
 0.9527449  0.91053512 0.84456991]","[0.94138337 0.96483893 0.97187388 0.96879    0.97452116 0.99265073
 0.9946438  0.99111422 0.98378178]","[0.80054372 0.77329528 0.68798061 0.60895926 0.80418645 0.9507741
 0.95575027 0.91682555 0.81201533]",0.9677760509,28.80583787,2813.825021
GenBank,LSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,1,0,512,0.001,10,Test,[24767 13196 12219  9393  9758  3877  4832  9426 15647],[23182 26070 11715 12118  8281  3099  3277  4989  9133],[116265 157645 170324 177740 181394 187931 194986 175973 175710],[40765  8068 10721  5728  5546 10072  1884 14591  4489],"[0.68803146 0.83345611 0.89054489 0.91293742 0.93254431 0.93574464
 0.97482181 0.90447802 0.93354441]","[0.3779375  0.62057938 0.53265039 0.62118907 0.63761108 0.27794107
 0.71947588 0.392472   0.77706595]","[0.51652798 0.33606683 0.51052895 0.43666031 0.54093908 0.55576261
 0.59588112 0.65390219 0.63143664]","[0.83375763 0.85809542 0.93564566 0.93617335 0.95634111 0.98377742
 0.98347145 0.97243068 0.9505905 ]","[0.43649598 0.4360152  0.52135512 0.51283031 0.58531026 0.37056153
 0.65187184 0.49052873 0.69672277]",0.8714009839,26.17349601,2813.825021
GenBank,CNNLSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Train,[94111 73281 58818 82269 62228 83268 82096 85894 78649],[14578 39483  9016 25954  2400  8547  1740 10905 15825],[672836 707247 735307 712319 741192 735280 739805 729614 730448],[47537  9051 25921  8520 23242  1967  5421  2649  4140],"[0.92507798 0.94145914 0.95785961 0.95841807 0.96907107 0.9873182
 0.99136253 0.9836514  0.97591857]","[0.66440049 0.89006705 0.69410779 0.90615603 0.72806833 0.97692263
 0.93805775 0.97008233 0.94999336]","[0.86587419 0.64986166 0.8670873  0.76018037 0.96286439 0.90691064
 0.97924519 0.88734388 0.8324936 ]","[0.97879298 0.94712547 0.98788698 0.96484498 0.99677242 0.98850942
 0.99765355 0.98527384 0.97879462]","[0.75187447 0.75123016 0.77101453 0.82677426 0.82916495 0.94061565
 0.95820908 0.92687033 0.88737074]",0.9848689408,32.97494316,400.3878443
GenBank,CNNLSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Validation,[39045 18898 15120 13641 16176 20305 21254 19084 19402],[ 6452 12315  2917  8116  1038  2740   481  2773  5005],[166690 191234 197715 197363 201169 201634 201528 201936 196990],[12575  2315  9010  5642  6379    83  1499   969  3365],"[0.91534601 0.93490893 0.94693498 0.93878859 0.96700065 0.98744005
 0.99119068 0.98335128 0.96276061]","[0.75639287 0.89086881 0.62660588 0.70741067 0.71718023 0.99592898
 0.93411858 0.95167805 0.85219836]","[0.85818845 0.60545286 0.83827688 0.62697063 0.93970024 0.88110219
 0.9778698  0.87312989 0.79493588]","[0.96273579 0.9394986  0.98546094 0.96050205 0.99486665 0.98659321
 0.99761892 0.98645394 0.97522216]","[0.80408167 0.72093999 0.71714848 0.66476608 0.81349795 0.93500334
 0.95549362 0.91071343 0.82257176]",0.9758120536,6.339111567,400.3878443
GenBank,CNNLSTMNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Test,[17746 15194 10555 11599  7772  7071  3959 10007 15964],[16928 33921  6251 15443  1802  5886  1610  9467 13804],[122519 149794 175788 174415 187873 185144 196653 171495 171039],[47786  6070 12385  3522  7532  6878  2757 14010  4172],"[0.68428961 0.80490197 0.90908337 0.90747833 0.95446363 0.93773021
 0.97869538 0.88546632 0.91230321]","[0.270799   0.71454101 0.46011334 0.7670789  0.50784109 0.50691806
 0.58948779 0.4166632  0.7928089 ]","[0.51179558 0.30935559 0.62804951 0.42892538 0.81178191 0.54572818
 0.71089962 0.51386464 0.53628057]","[0.87860621 0.81536075 0.9656612  0.91866026 0.99049954 0.96918809
 0.99187947 0.94768515 0.92532041]","[0.35419037 0.43177652 0.53112263 0.55019804 0.62480907 0.52560767
 0.64452584 0.46018717 0.63978839]",0.8724346519,5.662703753,400.3878443
GenBank,CNNNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Train,[69484 55384 51354 56010 60780 78167 83610 85908 75878],[16544 23070 31609 26998 16360  8580 10424 29835 49067],[670870 723660 712714 711275 727232 735247 731121 710684 697206],[72164 26948 33385 34779 24690  7068  3907  2635  6911],"[0.89300197 0.93966917 0.92160538 0.92548567 0.95048621 0.98112566
 0.9827142  0.96083526 0.93248032]","[0.49053993 0.67269106 0.60602556 0.61692496 0.71112671 0.91707632
 0.95535724 0.97024045 0.91652273]","[0.80769052 0.70594234 0.61899883 0.67475424 0.78791807 0.90109168
 0.88914648 0.74223063 0.60729121]","[0.97593299 0.9691053  0.95753322 0.96343087 0.97799869 0.98846506
 0.98594286 0.95971069 0.9342506 ]","[0.61037615 0.6889157  0.6124435  0.64454507 0.7475555  0.90901373
 0.9210635  0.84105617 0.73053039]",0.9578167917,30.47310042,375.5986142
GenBank,CNNNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Validation,[29331 14297 13430  9806 15544 19248 21640 19238 20268],[ 5434  6362  8822  8199  5001  2646  2624  9222 13650],[167708 197187 191810 197280 197206 201728 199385 195487 188345],[22289  6916 10700  9477  7011  1140  1113   815  2499],"[0.8766562  0.94092418 0.91314368 0.92135681 0.9465568  0.98315552
 0.98337352 0.95534387 0.92815067]","[0.56821    0.67397351 0.55656859 0.50853083 0.68915983 0.94408476
 0.95108337 0.9593577  0.89023587]","[0.84369337 0.69204705 0.60354125 0.54462649 0.75658311 0.87914497
 0.89185625 0.67596627 0.59755882]","[0.96861536 0.96874463 0.95602895 0.96009811 0.97526792 0.98705315
 0.98701048 0.95495069 0.93242407]","[0.67907623 0.68289071 0.57910396 0.52596009 0.7212993  0.91045835
 0.92051811 0.793107   0.71510982]",0.9502003585,5.367061615,375.5986142
GenBank,CNNNet_GenBank_CAT_2_64_3_0_0,CAT,16,64,0,3,0,512,0.001,10,Test,[ 9467 11240  9646  8305  7671  4453  4882 11329 17041],[12243 19666 12883 14211  6752  4018  7668 15343 28161],[127204 164049 169156 175647 182923 187012 190595 165619 156682],[56065 10024 13294  6816  7633  9496  1834 12688  3095],"[0.66675611 0.85515589 0.87229424 0.89741876 0.92982208 0.9340713
 0.95364403 0.86324941 0.84751609]","[0.14446377 0.52859293 0.42048823 0.54923616 0.50124151 0.31923435
 0.72692079 0.47170754 0.84629519]","[0.43606633 0.36368343 0.42815926 0.36884882 0.53185884 0.52567584
 0.38900398 0.42475255 0.37699659]","[0.9122032  0.89295376 0.92922945 0.92514932 0.96440227 0.97896665
 0.9613241  0.91521424 0.84764909]","[0.2170285  0.43089898 0.42428908 0.44132104 0.51609648 0.39723461
 0.50679954 0.44700034 0.52162601]",0.849076272,4.809778452,375.5986142
GenBank,LSTMNet_GenBank_CAT_2_128_3_0_0,CAT,16,128,0,1,0,512,0.001,10,Train,[121966  74723  75257  87053  78030  84027  86971  87149  81645],[12864  9297  8206 11703  3307   756   729  2018  3361],[674550 737433 736117 726570 740285 743071 740816 738501 742912],[19682  7609  9482  3736  7440  1208   546  1394  1144],"[0.96074359 0.97960828 0.97866505 0.98137775 0.98703716 0.99763106
 0.99846212 0.99588451 0.99456615]","[0.86104993 0.9075815  0.88810347 0.95884964 0.91295191 0.98582742
 0.99376121 0.98425624 0.98618174]","[0.90459097 0.88934777 0.90168098 0.88149581 0.959342   0.99108312
 0.99168757 0.97736831 0.96046161]","[0.98128639 0.98754972 0.98897522 0.98414814 0.99555267 0.99898363
 0.99901692 0.99727488 0.99549629]","[0.88228358 0.89837213 0.89484073 0.91854705 0.93557225 0.98844828
 0.99272331 0.98080018 0.97315176]",0.9961269233,167.8851864,4417.772985
GenBank,LSTMNet_GenBank_CAT_2_128_3_0_0,CAT,16,128,0,1,0,512,0.001,10,Validation,[42784 17628 17314 12642 18669 20026 21942 18579 17614],[10846  5510  4985  6713  2929  1063  1024  1856  2638],[162296 198039 195647 198766 199278 203311 200985 202853 199357],[8836 3585 6816 6641 3886  362  811 1474 5153],"[0.91243182 0.95953497 0.94749557 0.94058604 0.96967904 0.99365996
 0.99183581 0.98518433 0.96533667]","[0.82882604 0.83099986 0.71753005 0.65560338 0.82771004 0.98224446
 0.96435635 0.92649479 0.77366364]","[0.79776245 0.7618636  0.77644737 0.65316456 0.86438559 0.94959458
 0.95541235 0.90917543 0.86974126]","[0.93735778 0.97293035 0.97515351 0.96732999 0.98551484 0.99479875
 0.99493092 0.99093347 0.98694027]","[0.81299762 0.79493134 0.74582696 0.6543817  0.84565035 0.96564361
 0.95986351 0.91775341 0.81889398]",0.9716553404,43.26285291,4417.772985
