Dataset,NetworkName,Encoding,1st Hidden Units,2nd Hidden Units,3rd Hidden Units,Window Size,Padding,Batch Size,LR,Epochs,ML_Dataset,True Positives,False Positives,True Negatives,False Negatives,Accuracy,Recall,Precision,Specificity,F1 score,AUROC,Test Run Time (s),Train time (s)
GenBank,CNNNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Train,[101272  61552  56691  66760  74222  77539  85889  82674  64411],[45101 18486 18597 19436 18196  3574 19124  6778  8760],[642313 728244 725726 718837 725396 740253 722421 733741 737513],[40376 20780 28048 24029 11248  7696  1628  5869 18378],"[0.89689915 0.95263804 0.94373762 0.94757328 0.96448517 0.98640632
 0.9749693  0.98474541 0.96726662]","[0.71495538 0.74760725 0.66900719 0.73533137 0.86839827 0.90970845
 0.9813979  0.93371582 0.77801399]","[0.69187623 0.76903471 0.75298852 0.7745139  0.80311195 0.95593801
 0.81788921 0.92422752 0.88028044]","[0.93439034 0.97524406 0.97501488 0.9736737  0.97552959 0.99519512
 0.9742106  0.99084696 0.98826167]","[0.7032265  0.75816961 0.70851794 0.75441422 0.83448012 0.93225046
 0.8922142  0.92894744 0.82599384]",0.9725184552227168,28.326192140579224,237.7406404018402
GenBank,CNNNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Validation,[40614 15866 14660 10904 19224 19072 22297 18388 16809],[13844  5371  5900  6071  5421  1178  4832  1599  2712],[159298 198178 194732 199408 196786 203196 197177 203110 199283],[11006  5347  9470  8379  3331  1316   456  1665  5958],"[0.88943861 0.952314   0.93161655 0.93570977 0.96106103 0.98890382
 0.97647289 0.98547797 0.96142586]","[0.78678807 0.74793759 0.60754248 0.56547218 0.85231656 0.93545223
 0.97995869 0.91697003 0.73830544]","[0.74578574 0.74709234 0.71303502 0.64235641 0.78003652 0.94182716
 0.82188802 0.919998   0.86107269]","[0.92004251 0.97361323 0.97059293 0.9704544  0.97319084 0.99423606
 0.97608027 0.99218891 0.98657393]","[0.76573842 0.74751472 0.65607518 0.60146726 0.81457627 0.93862887
 0.89398982 0.91848152 0.7949773 ]",0.964029249974307,2.738450288772583,237.7406404018402
GenBank,CNNNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Test,[25247 11707 11612  9584 10147  3303  5767  9447 12495],[28122 14676  9842 13109  7317  2361 16329  5622  8292],[111325 169039 172197 176749 182358 188669 181934 175340 176551],[40285  9557 11328  5537  5157 10646   949 14570  7641],"[0.66627313 0.88177813 0.89672113 0.90903458 0.93914499 0.93654472
 0.91570844 0.90149235 0.92227009]","[0.38526216 0.55055493 0.50619006 0.63382051 0.66302927 0.23679117
 0.85869565 0.39334638 0.62053039]","[0.47306489 0.44373271 0.54125105 0.42233288 0.58102382 0.58315678
 0.26099747 0.62691619 0.60109684]","[0.79833198 0.9201154  0.94593466 0.93095366 0.96142349 0.98764068
 0.9176397  0.9689327  0.95514031]","[0.42467263 0.49140554 0.52313376 0.50690221 0.61932373 0.33681742
 0.40031931 0.48339559 0.61065904]",0.8722178468692078,2.428105354309082,237.7406404018402
GenBank,LSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Train,[111578  67709  78757  87939  82072  84034  86000  85311  65047],[21433  8522 13090  4616 19321  1784  3662  7431   756],[665981 738208 731233 733657 724271 742043 737883 733088 745517],[30070 14623  5982  2850  3398  1201  1517  3232 17742],"[0.93787799 0.97208291 0.97699569 0.99099464 0.97259674 0.99639955
 0.99375318 0.98713848 0.97768804]","[0.7877132  0.82238984 0.92940677 0.96860853 0.96024336 0.98590954
 0.98266622 0.96349796 0.78569617]","[0.83886295 0.88820821 0.85748037 0.95012695 0.80944444 0.97921182
 0.95915773 0.91987449 0.98851116]","[0.96882083 0.98858758 0.98241355 0.99374757 0.97401667 0.99760159
 0.99506166 0.98996515 0.99898697]","[0.81248384 0.85403278 0.89199597 0.95927873 0.87841895 0.98254927
 0.97076967 0.94118101 0.87551147]",0.9930729448814214,59.770904302597046,1297.0642700195312
GenBank,LSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Validation,[43403 17333 19145 11619 21322 20192 22037 18806 11032],[14273  3918  6475  2584  7480   844  2014  1972   313],[158869 199631 194157 202895 194727 203530 199995 202737 201682],[ 8217  3880  4985  7664  1233   196   716  1247 11735],"[0.8999386  0.96530552 0.94901273 0.9544051  0.96123455 0.99537288
 0.98785382 0.98567818 0.94639663]","[0.84081751 0.81709329 0.79341069 0.60255147 0.94533363 0.9903865
 0.96853162 0.93781479 0.48456099]","[0.75253138 0.81563221 0.74726776 0.81806661 0.74029581 0.9598783
 0.91626128 0.90509192 0.97241075]","[0.91756477 0.98075156 0.96772698 0.98742451 0.9630082  0.99587032
 0.99003015 0.99036681 0.99845046]","[0.79422852 0.81636209 0.76964824 0.69396166 0.83034445 0.97489378
 0.94167165 0.92116284 0.64681051]",0.9748934499634365,15.159207820892334,1297.0642700195312
GenBank,LSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Test,[31853 10795 16809 14401 12561  6077  5050  9658  9652],[25130 12262 13494  6966 13857  3040  3976  7550  1848],[114317 171453 168545 182892 175818 187990 194287 173412 182995],[33679 10469  6131   720  2743  7872  1666 14359 10484],"[0.71309744 0.88910571 0.90425849 0.96250348 0.91901609 0.94676528
 0.97247523 0.89311588 0.93983774]","[0.48606788 0.50766554 0.73273758 0.9523841  0.82076581 0.43565847
 0.75193568 0.40213182 0.47934048]","[0.55899128 0.46818754 0.55469755 0.67398325 0.47547127 0.66655698
 0.55949479 0.56125058 0.83930435]","[0.81978816 0.93325531 0.92587303 0.96330942 0.92694346 0.98408627
 0.97994583 0.95827853 0.99000233]","[0.51998531 0.487128   0.63140695 0.7893554  0.60212837 0.52692274
 0.64159573 0.46855064 0.61019092]",0.8965498084157161,13.758285284042358,1297.0642700195312
GenBank,CNNLSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Train,[123887  70419  80513  89217  80819  84989  86095  86509  82445],[16588  4799  5503  2064  3880  2120  1104  4429  3682],[670826 741931 738820 736209 739712 741707 740441 736090 742591],[17761 11913  4226  1572  4651   246  1422  2034   344],"[0.95856884 0.97984228 0.98826505 0.99561432 0.98971006 0.99714617
 0.99695318 0.99220444 0.99514391]","[0.87461171 0.85530535 0.95012922 0.98268513 0.94558325 0.99711386
 0.98375173 0.97702811 0.99584486]","[0.88191493 0.93619878 0.93602353 0.9773885  0.95419072 0.97566268
 0.9873393  0.95129649 0.95724918]","[0.97586898 0.99357331 0.9926067  0.99720429 0.99478208 0.99714987
 0.99851122 0.99401906 0.99506615]","[0.87824814 0.89392574 0.94302363 0.98002966 0.94986748 0.98627164
 0.98554225 0.96399062 0.97616567]",0.9969124939152907,47.42102360725403,1035.1922731399536
GenBank,CNNLSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Validation,[46319 17990 19590 11427 20909 20335 22101 19071 16974],[15047  2145  3594  1418  2407  1127   796  1790  1722],[158095 201404 197038 204061 199800 203247 201213 202919 200273],[5301 3223 4540 7856 1646   53  652  982 5793],"[0.90946868 0.97611696 0.96381061 0.95873858 0.98196759 0.99475
 0.99355763 0.98766695 0.96656463]","[0.89730725 0.84806487 0.81185247 0.59259451 0.92702283 0.99740043
 0.97134444 0.95102977 0.74555277]","[0.75479907 0.89346908 0.8449793  0.88960685 0.89676617 0.94748858
 0.96523562 0.91419395 0.90789474]","[0.91309445 0.989462   0.98208661 0.99309905 0.98809636 0.9944856
 0.99605958 0.99125588 0.99147504]","[0.81990689 0.8701751  0.82808471 0.71134213 0.91164352 0.97180406
 0.96828039 0.93224813 0.81875407]",0.9823508559335787,12.825945615768433,1035.1922731399536
GenBank,CNNLSTMNet_GenBank_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Test,[40819 11263 17781 14714 11361  7414  4497  9648 15281],[29221  8321  8038  3112  5184  3672  1825  5939  6889],[110226 175394 174001 186746 184491 187358 196438 175023 177954],[24713 10001  5159   407  3943  6535  2219 14369  4855],"[0.73688036 0.91061523 0.93561779 0.98283239 0.95547349 0.95020466
 0.98027115 0.90092644 0.94270633]","[0.62288653 0.52967457 0.77510898 0.97308379 0.74235494 0.53150763
 0.669595   0.40171545 0.75888955]","[0.58279555 0.57511234 0.68867888 0.82542354 0.68667271 0.66877142
 0.71132553 0.61897735 0.68926477]","[0.79045085 0.95470702 0.95584463 0.9836088  0.97266904 0.98077789
 0.99079506 0.96718096 0.96273053]","[0.60217449 0.55145907 0.72934228 0.8931921  0.71342899 0.59229079
 0.68982973 0.48722351 0.72240344]",0.9071948044336483,12.160094976425171,1035.1922731399536
GenBank,CNNNet_GenBank_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Train,[94653 66065 57223 79608 64202 80460 83983 85672 72422],[26526 22278 15410 40164  5534  4604  5451 11939 12868],[660888 724452 728913 698109 738058 739223 736094 728580 733405],[46995 16267 27516 11181 21268  4775  3534  2871 10367],"[0.91132026 0.9535077  0.94822341 0.93806856 0.9676719  0.98868722
 0.98916245 0.98213644 0.97197435]","[0.66822687 0.8024219  0.67528529 0.87684631 0.75116415 0.94397841
 0.95961927 0.96757508 0.87477805]","[0.78110069 0.74782382 0.78783748 0.66466286 0.92064357 0.94587605
 0.93905003 0.87768797 0.84912651]","[0.9614119  0.97016592 0.97929662 0.94559736 0.99255775 0.99381039
 0.99264913 0.98387752 0.98275698]","[0.72026847 0.77416142 0.72723229 0.75615142 0.82731338 0.94492628
 0.94922323 0.92044221 0.86176143]",0.9763539127849058,16.6632878780365,225.40010404586792
